i_user_id,i_user_name,i_display_color,i_badge_names,i_badge_titles,i_badge_versions,i_user_status,j_streamer,k_emote_name,t_timestamp,t_time_text,t_seconds,vod_id,chat_message,match_title
,,,premium,Prime Gaming,1,,esl_dota2,cmonBruh,2018-09-18T09:59:06.321+05:30,2:01:28,7288,311589433,@Squiddums cmonBruh,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
77908647,atlasau,#B22222,"","","",,esl_dota2,LUL,2018-09-03T10:58:58.229+05:30,2:41:15,9675,305305461,shatan in 2018 LUL,RERUN - Preshow - ESL One Genting 2017
43624843,ironnis,,"","","",,esl_dota2,LUL,2018-02-24T08:18:36.168+05:30,10:02:33,36153,232108439,this channel is useless LUL,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
156066546,redchaos95,,"","","",,esl_dota2,LUL,2018-02-26T13:15:42.647+05:30,14:59:22,53962,232855094,LUL go fb esl why rerun o n this Kappa,RERUN: Virtus.pro vs. EG - Game 2 - Quarterfinal - ESL One Katowice Major 2018
67748039,draks60,,"","","",,esl_dota2,PogChamp,2018-02-24T09:14:44.704+05:30,10:58:41,39521,232108439,yes the final game PogChamp,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
141886292,blikenave,#8A2BE2,"","","",,esl_dota2,Jebaited,2018-09-11T11:49:13.229+05:30,3:53:44,14024,308662231,Jebaited,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #6 | esl.gg/anz
75116872,nonipzz,#FF69B4,"","","",,esl_dota2,:D,2018-01-23T04:00:54.315+05:30,32:58:51,118731,220970949,give event please :D,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
85305903,rutabella,#D2691E,"","","",,esl_dota2,LUL,2018-02-24T10:41:44.014+05:30,12:25:41,44741,232108439,rest of their lives LUL,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
24859950,sebbie,#1E90FF,partner,Verified,1,,esl_dota2,VoHiYo,2018-09-11T11:05:51.363+05:30,3:10:22,11422,308662231,@SaLvatioN1 VoHiYo,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #6 | esl.gg/anz
77723499,sleshzz,#FF7F50,"","","",,esl_dota2,BibleThump,2018-01-23T06:02:09.126+05:30,35:00:06,126006,220970949,Old dota BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
,,,"","","",,esl_dota2,godotCalvin,2018-09-18T10:17:37.561+05:30,2:19:59,8399,311589433,godotCalvin,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
75128325,watchdotoonlybutnotreally,,"","","",,esl_dota2,PogChamp,2018-01-24T09:06:44.053+05:30,1:45,105,221813658,secret.eternalenvy PogChamp,RERUN: Team Secret vs. CDEC - Semifinal Game 2 - ESL One New York 2015
